"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"KEGG_P53_SIGNALING_PATHWAY","P53 Signaling Pathway",63,0.454505769176044,1.64830419818124,0.00488903959858772,0.0151643092634162,0.00854818698771805,2773,"tags=37%, list=15%, signal=31%","PTEN/BID/GADD45A/APAF1/SIAH1/PPM1D/TNFRSF10B/THBS1/CASP8/CASP3/CD82/CCNG2/ZMAT3/GADD45B/TP53I3/CCND3/SESN3/GADD45G/MDM2/MDM4/CDKN1A/STEAP3/SERPINE1"
"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","Aminoacyl Trna Biosynthesis",13,-0.648212355493202,-1.88491389703457,0.00521128279521616,0.0158944125254093,0.00895974936721375,3324,"tags=54%, list=18%, signal=44%","WARS2/MARS2/DARS2/IARS2/FARS2/NARS2/SARS2"
"KEGG_PEROXISOME","Peroxisome",69,-0.35449763052854,-1.54138566761015,0.00699062081394694,0.0209718624418408,0.011821929935579,2337,"tags=29%, list=13%, signal=25%","PEX11B/PEX14/PXMP2/GSTK1/PEX5/CROT/PEX16/DHRS4/ECH1/PEX1/ACOX3/PMVK/PXMP4/IDH2/PRDX1/MPV17/PAOX/ACSL5/EPHX2/SOD1"
"KEGG_ENDOMETRIAL_CANCER","Endometrial Cancer",50,0.467863249025586,1.63482027429906,0.00817236117885639,0.0241216467053342,0.0135974770038697,2491,"tags=38%, list=13%, signal=33%","PTEN/MAPK1/RAF1/GSK3B/CTNNA1/PIK3CD/PIK3CB/SOS2/PDPK1/MAPK3/PIK3R5/MAP2K1/ILK/GRB2/PIK3R3/BRAF/TCF7L2/KRAS/AKT1"
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM","Glyoxylate And Dicarboxylate Metabolism",15,-0.600999390094235,-1.83353143319056,0.0088251800816536,0.0256350469038509,0.0144505872682047,2879,"tags=47%, list=15%, signal=39%","MTHFD1L/AFMID/MDH2/CS/ACO2/GRHPR/MDH1"
"KEGG_SPHINGOLIPID_METABOLISM","Sphingolipid Metabolism",29,0.540770007442907,1.66134661316338,0.00905749105912774,0.0258987634971934,0.0145992454571467,1769,"tags=31%, list=10%, signal=28%","ASAH1/GBA/ARSA/SPTLC2/GLA/DEGS1/NEU1/GLB1/GALC"
"KEGG_PARKINSONS_DISEASE","Parkinsons Disease",87,-0.336937385466846,-1.52635014772559,0.00973256541661697,0.0274009149421678,0.0154460147502585,3528,"tags=40%, list=19%, signal=33%","NDUFS2/VDAC1/UQCRH/COX5B/VDAC3/NDUFC2/UQCRC2/NDUFA10/NDUFV3/UQCRFS1/NDUFS7/COX5A/COX8A/NDUFB10/NDUFAB1/NDUFA7/NDUFB7/NDUFA8/NDUFB2/NDUFS5/NDUFA9/UBE2L3/CYC1/NDUFA3/NDUFS4/NDUFC1/SLC25A5/NDUFS3/SDHA/NDUFB8/CYCS/NDUFV1/UBE2G2/SLC25A4/NDUFS8"
"KEGG_TYPE_I_DIABETES_MELLITUS","Type I Diabetes Mellitus",41,-0.414513067220339,-1.59965865825532,0.0101166314240533,0.0280506598576024,0.015812278780817,2506,"tags=34%, list=13%, signal=30%","PRF1/GZMB/HLA-DMB/HLA-DPB1/HLA-DRA/HLA-DQB1/HLA-DMA/FASLG/HLA-DOB/HLA-DQA1/HLA-DRB3/HLA-DPA1/LTA/HLA-DOA"
"KEGG_VIBRIO_CHOLERAE_INFECTION","Vibrio Cholerae Infection",51,0.463916167847899,1.6209388875652,0.0108214232562043,0.0295570217296326,0.0166614215099453,3117,"tags=37%, list=17%, signal=31%","ATP6V1B2/ATP6V1A/ATP6V0B/TCIRG1/PLCG2/ATP6V1D/ATP6V0E1/ATP6AP1/ATP6V0D1/ATP6V0A1/ACTB/ATP6V1E1/SEC61A2/KDELR2/ATP6V1H/PRKACA/TJP2/ARF1/ATP6V0A2"
"KEGG_GNRH_SIGNALING_PATHWAY","Gnrh Signaling Pathway",96,0.384295146698229,1.49708556174911,0.0112718473613818,0.0303345303990129,0.0170997065234585,2924,"tags=27%, list=16%, signal=23%","MAPK1/RAF1/MAPK14/MAP2K4/ITPR2/PRKCD/GNAQ/CAMK2G/ADCY4/CALM2/SOS2/MAP3K2/PLD1/MAPK3/MAP2K1/PLCB2/GRB2/HBEGF/ADCY2/KRAS/PTK2B/MAP3K3/JUN/MAPK13/PRKACA/CDC42"
"KEGG_PPAR_SIGNALING_PATHWAY","Ppar Signaling Pathway",67,0.422218320805071,1.55164507629615,0.0118271406046942,0.0313676337776673,0.0176820713845925,4066,"tags=37%, list=22%, signal=29%","ACOX1/GK/ACSL4/RXRA/CYP27A1/ACAA1/PDPK1/ACSL1/ACSL3/ILK/RXRB/UBC/GK2/CPT1A/FABP4/ACOX2/FABP7/ANGPTL4/OLR1/PPARG/LPL/CD36/ME1/SLC27A4/ADIPOQ"
"KEGG_MELANOMA","Melanoma",70,0.42350797228275,1.56828415348793,0.0122352369799755,0.031835816480286,0.0179459880072938,3025,"tags=30%, list=16%, signal=25%","PTEN/E2F3/MAPK1/RAF1/PIK3CD/PIK3CB/MAPK3/IGF1R/PIK3R5/MAP2K1/PDGFC/PIK3R3/BRAF/MDM2/KRAS/AKT1/CDKN1A/E2F1/FGF18/MITF/PIK3CG"
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","Antigen Processing And Presentation",85,-0.333994374605189,-1.51357153064678,0.0124866480347554,0.031835816480286,0.0179459880072938,2983,"tags=28%, list=16%, signal=24%","KIR2DL1/KLRD1/HSPA4/PSME2/CIITA/HLA-DMB/HLA-DPB1/HLA-DRA/HLA-DQB1/HLA-DMA/HLA-DOB/HLA-DQA1/CD8B/CD74/HLA-DRB3/RFX5/CALR/HLA-DPA1/CD8A/LTA/CD4/HLA-DOA/HSP90AB1/HSPA8"
"KEGG_OLFACTORY_TRANSDUCTION","Olfactory Transduction",369,0.294568909226001,1.31037926118521,0.0126145928679258,0.031835816480286,0.0179459880072938,11394,"tags=81%, list=61%, signal=32%","ARRB2/CAMK2G/CALM2/OR2A5/OR52K2/OR5M3/PRKACA/OR7A17/OR2H2/OR2B2/OR10J1/OR10G4/CNGA3/OR4C16/OR6C3/OR8K5/OR2T11/OR4C45/OR2V2/OR2L3/CLCA1/OR6B3/OR5C1/OR9A4/OR6F1/OR5T1/OR4A15/OR5M8/OR2G3/OR2M4/CALML6/OR8J3/OR51E2/OR1D4/OR2T1/OR52K1/OR52N2/OR2B6/OR4N2/OR13A1/PRKACB/OR2A14/OR1D2/OR5AK2/OR5AP2/OR7C2/OR8H3/GUCA1C/OR51D1/OR52E6/OR4D11/OR7G2/OR10A5/OR1J4/OR56B4/OR10J3/OR2A1/OR2A2/OR52A5/OR6V1/OR5V1/OR5AU1/OR7G1/OR4C15/OR13C2/OR6T1/OR56A4/OR2T5/OR2T4/CLCA2/CNGA4/OR4F3/OR2A25/OR5AR1/OR8B12/OR9Q2/OR10V1/OR10G3/OR7E24/OR1F1/OR2D2/OR5AN1/OR6N1/OR7D2/OR4S1/OR52E4/OR8B8/OR12D3/GUCA1A/OR3A3/OR13C9/OR2T12/OR5M9/OR5P3/OR8K1/OR56B1/OR5AC2/OR5K1/OR4D10/OR5P2/OR2J2/OR4C3/PRKG2/OR1M1/OR4D1/OR1Q1/OR51A7/OR51I2/OR3A1/OR5M10/OR2Z1/OR52D1/OR6C6/CAMK2A/OR4K5/OR2K2/OR4M1/OR12D2/OR2T33/OR10S1/OR13F1/OR1L6/OR4B1/OR51B6/OR7C1/OR4F4/OR6C2/OR6C74/OR10H2/OR4C12/OR9Q1/OR7G3/OR11A1/OR2C3/CALML5/OR5AS1/OR9A2/OR2J3/OR4D6/OR1J2/OR1C1/OR5T2/OR8I2/OR2G6/OR6C70/OR10H4/OR10A6/CAMK2B/OR4K15/OR51T1/OR4C13/OR4N4/OR4F6/GUCY2D/OR2AG2/OR5D14/OR5D16/OR2AK2/OR52W1/OR52E8/OR8J1/OR51G1/OR9K2/OR4A5/OR2L8/OR2W3/OR4D2/OR52M1/OR4D5/OR2C1/OR4S2/OR4C46/OR13C8/OR56A3/OR4K13/OR2G2/OR6S1/OR2M5/OR51L1/OR8S1/CALML3/OR2AE1/OR5I1/OR4D9/OR52L1/OR8D1/OR2F2/OR1E2/OR5M11/OR10H1/OR8H1/OR10H5/PDE1C/OR52N5/OR51A2/OR10G7/OR10G2/OR52B4/OR5A2/OR1G1/OR5K2/OR52N4/OR10A7/OR52H1/OR6B2/OR1N2/OR7A10/OR10A4/OR1E1/CLCA4/OR4F5/OR5J2/OR5D18/OR8U1/OR6C1/OR6Y1/OR1A2/OR2AT4/OR2B3/OR51I1/OR8B4/OR2T6/OR11H1/OR51A4/OR2A7/OR4C6/PRKG1/OR10P1/OR10K1/PDC/OR6X1/OR6K2/OR1S2/OR5B12/OR6M1/OR8D2/OR8H2/OR10G9/OR5L1/OR10X1/OR51F1/GNAL/OR9G4/OR1B1/OR1L8/OR52N1/OR6C65/OR8K3/OR52B6/OR52J3/OR4K2/OR10AD1/OR2L13/OR2T10/OR13H1/OR51F2/OR1I1/OR10T2/OR10R2/OR2M2/OR10C1/OR9I1/OR10A3/OR6K3/OR13G1/OR4X1/OR11G2/OR5A1/OR5H2/OR2Y1/OR13C4/OR51G2/OR8G5/OR5H6/OR11L1/OR4A16/OR10AG1/PRKACG/OR3A2/OR4K17/OR10Z1/OR6N2/OR10Q1/OR13D1/OR6C76/OR2AG1/OR6C4/OR4E2/OR1A1/OR52B2/OR5T3/OR6K6/OR13J1/OR51B2/OR11H4/OR52R1/OR51E1/OR2T3/OR52E2/OR5B21"
"KEGG_RNA_DEGRADATION","Rna Degradation",48,-0.397181544087751,-1.5812706243856,0.0126995333500595,0.031835816480286,0.0179459880072938,2467,"tags=38%, list=13%, signal=33%","EXOSC6/MPHOSPH6/LSM5/ENO2/EXOSC1/EXOSC10/LSM7/CNOT7/EXOSC9/ENO3/EXOSC8/WDR61/LSM2/LSM4/DCPS/EXOSC2/EXOSC5/EXOSC7"
"KEGG_GAP_JUNCTION","Gap Junction",74,0.403269264247171,1.50376530016726,0.0163083726760778,0.0403301648611112,0.0227342890790273,2399,"tags=24%, list=13%, signal=21%","MAPK1/RAF1/ITPR2/GNAQ/GNAI3/CSNK1D/ADCY4/TUBA1A/SOS2/MAP3K2/MAPK3/MAP2K1/PLCB2/PDGFC/GRB2/GNAI2/ADCY2/KRAS"
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","Progesterone Mediated Oocyte Maturation",82,0.392035775668315,1.48769024145815,0.0171444906310969,0.0418325571398764,0.0235811941311929,3025,"tags=32%, list=16%, signal=27%","MAPK1/RAF1/MAPK14/RPS6KA1/GNAI3/ADCY4/PIK3CD/PIK3CB/MAPK3/IGF1R/PIK3R5/MAP2K1/GNAI2/PIK3R3/BRAF/ADCY2/KRAS/PDE3B/AKT1/RPS6KA3/MAPK13/CDC25C/ANAPC13/PRKACA/BUB1/PIK3CG"
"KEGG_VEGF_SIGNALING_PATHWAY","Vegf Signaling Pathway",69,0.398894724614608,1.47233491039653,0.0183745752569087,0.0442440430528197,0.0249405592129786,3121,"tags=35%, list=17%, signal=29%","MAPK1/PTGS2/RAF1/MAPK14/PLCG2/PPP3R1/PIK3CD/PIK3CB/MAPKAPK3/MAPK3/PIK3R5/PPP3CB/MAP2K1/MAPKAPK2/PIK3R3/NFAT5/KRAS/AKT1/PXN/MAPK13/CDC42/PIK3CG/SPHK1/RAC1"
