"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"KEGG_VIBRIO_CHOLERAE_INFECTION","Vibrio Cholerae Infection",51,0.384194958590493,1.92206410136129,0.000668052321740091,0.00321719933890623,0.00160998758978914,3695,"tags=43%, list=20%, signal=35%","ATP6V1B2/ACTB/ATP6V0B/ATP6V1A/ATP6AP1/ATP6V0E1/ATP6V0D1/PLCG2/ATP6V0A1/ATP6V1E1/TCIRG1/ATP6V1D/TJP1/ATP6V0D2/PRKACB/PRKACA/ATP6V0C/ATP6V1C1/TJP2/PDIA4/SEC61A2/ATP6V1B1"
"KEGG_N_GLYCAN_BIOSYNTHESIS","N Glycan Biosynthesis",43,-0.33148414805229,-2.05642176845573,0.00077481789428247,0.00363568396547928,0.00181941044001552,2477,"tags=42%, list=13%, signal=36%","ALG5/B4GALT3/DPM1/MAN1B1/DAD1/DDOST/ALG6/STT3B/FUT8/DPM3/DPAGT1/DOLPP1/STT3A/MAN1C1/ALG8/ALG3/ALG9/ST6GAL1"
"KEGG_ENDOMETRIAL_CANCER","Endometrial Cancer",50,0.392113254131733,1.95547875759995,0.000830988674616922,0.00380177318637242,0.00190252670241243,3515,"tags=42%, list=19%, signal=34%","GSK3B/MAPK1/PTEN/CTNNA1/BRAF/TCF7L2/GRB2/PIK3CB/PDPK1/PIK3CD/SOS2/ILK/EGF/PIK3R3/MAPK3/APC/RAF1/APC2/CASP9/TCF7L1/PIK3CG"
"KEGG_FOCAL_ADHESION","Focal Adhesion",186,0.258007823337516,1.65514031407835,0.000905305005067881,0.00404075160798591,0.00202211901003609,5720,"tags=42%, list=31%, signal=30%","ACTN1/GSK3B/TLN1/PAK1/MAPK1/PTEN/VAV3/ZYX/ACTB/ITGA5/THBS1/ITGB5/ITGA2B/ITGB3/VWF/DIAPH1/LAMA3/MYL9/PAK2/VASP/BRAF/GRB2/PIK3CB/PDGFC/PDPK1/RAC1/PIK3CD/SOS2/CCND3/IGF1R/ILK/FLNA/ITGA1/VCL/RAP1A/LAMB2/MYLK/EGF/CAV3/PIK3R3/ROCK1/MAPK3/BCL2/RAF1/RHOA/HGF/COL4A2/THBS3/DOCK1/MYLPF/ACTN3/CRK/MYL7/VTN/PIK3CG/COL11A2/PAK3/PIK3R5/IGF1/PDGFA/ITGA2/IBSP/COL5A3/THBS2/PAK6/AKT2/TLN2/LAMA2/ITGB4/COL4A1/FLT1/LAMC2/EGFR/BCAR1/MET/RELN/TNN/RAC3/PXN"
"KEGG_ERBB_SIGNALING_PATHWAY","Erbb Signaling Pathway",82,0.326039784053452,1.81973039406985,0.000945419224040169,0.00411932661903216,0.00206144041332067,3935,"tags=39%, list=21%, signal=31%","GSK3B/PAK1/MAPK1/PLCG2/CAMK2G/PAK2/BRAF/STAT5B/GAB1/GRB2/STAT5A/PIK3CB/PIK3CD/MAP2K7/SOS2/HBEGF/EGF/TGFA/PIK3R3/MAPK3/MAP2K4/RAF1/EREG/NCK2/CRK/PIK3CG/NRG3/CAMK2A/PAK3/CDKN1A/CBLC/PIK3R5"
"KEGG_PROPANOATE_METABOLISM","Propanoate Metabolism",30,-0.373679801259734,-2.09253927006951,0.00107886621217194,0.00459145387970849,0.00229770772237353,2016,"tags=33%, list=11%, signal=30%","ACACB/ECHS1/ACADM/SUCLA2/ACSS1/SUCLG2/LDHB/MCEE/HIBCH/ACAT1"
"KEGG_AXON_GUIDANCE","Axon Guidance",122,0.286008322190222,1.7024842756582,0.00129751067697631,0.00539646486106055,0.00270056049992676,6085,"tags=49%, list=33%, signal=33%","PLXNC1/GSK3B/PAK1/PPP3R1/MAPK1/LIMK2/EPHB4/PAK2/SEMA4A/ABLIM3/NFAT5/EPHB1/RAC1/SRGAP1/GNAI3/ROCK1/MAPK3/ROBO1/PLXNB3/SEMA4D/SLIT2/SEMA3G/ARHGEF12/PLXNA2/RHOA/GNAI2/L1CAM/UNC5B/NCK2/SEMA3B/EPHA6/PAK3/SEMA6B/DCC/EPHB3/SEMA6C/EFNB1/SEMA7A/EPHA7/CXCL12/FES/PAK6/SEMA3F/LRRC4C/PPP3R2/NGEF/SEMA4G/SEMA4B/SEMA3A/NRP1/SEMA5B/SEMA6D/EFNA5/MET/SRGAP2/SLIT3/RAC3/EFNB3/RGS3/EPHB2"
"KEGG_DORSO_VENTRAL_AXIS_FORMATION","Dorso Ventral Axis Formation",23,0.491480624619766,1.94271401984893,0.00159761718328859,0.00649697654537359,0.00325129110985046,5478,"tags=65%, list=29%, signal=46%","ETS2/MAPK1/NOTCH2/SPIRE1/GRB2/NOTCH1/SOS2/PIWIL4/MAPK3/FMN2/SPIRE2/NOTCH3/CPEB1/PIWIL1/EGFR"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION","Valine Leucine And Isoleucine Degradation",41,-0.311418746083337,-1.88790008684694,0.00169594020805372,0.0067468925668224,0.00337635693594219,1555,"tags=24%, list=8%, signal=22%","ECHS1/DBT/ACADM/BCAT2/OXCT1/MCEE/HIBCH/ACAT1/HIBADH/MCCC1"
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450","Drug Metabolism Cytochrome P450",70,0.328765183165319,1.77690298577849,0.00182368339204773,0.00710072469669648,0.0035534256463192,10212,"tags=76%, list=55%, signal=34%","MAOA/CYP2C19/ALDH3B1/FMO5/CYP3A7/FMO2/MAOB/ALDH3B2/ALDH1A3/GSTT2/UGT2B11/CYP2D6/CYP3A5/UGT2B10/GSTA1/GSTM5/UGT1A4/GSTA5/CYP2A7/ADH6/UGT1A1/UGT2B17/UGT1A8/CYP1A2/CYP2C8/UGT2B28/CYP3A43/UGT2A3/UGT1A9/UGT2A1/UGT1A3/UGT2B4/UGT1A6/CYP2B6/UGT1A7/UGT1A5/ALDH3A1/GSTA3/ADH1B/CYP3A4/GSTZ1/CYP2A6/UGT2B7/GSTO2/GSTA2/FMO3/CYP2A13/UGT2B15/ADH1A/CYP2C9/CYP2C18/AOX1/ADH7"
